instrument_id,delta,gamma,vega,rho,cs01,dv01,theta,convexity,cross_gamma
INS-001070,3.724638532495555,0.055618970064180276,0.4745800803984597,0.4895294527129603,0.5325153266606943,0.2622758464987472,-0.13549049672787705,0.03471843917953325,0.009980176065283456
INS-001071,11.463475773328195,0.1760814530050246,0.9177456744663662,0.5427105621139506,0.43096895564090915,0.4990933564265323,-0.36992556820310907,0.1566243594803644,0.07603458459476406
INS-001072,3.1753829018930166,0.021002745861890364,0.5767573245789791,0.33255156157293064,0.7050619345706894,0.4298786038218396,-0.28913465364600455,0.17386542424965742,0.036554540695255454
INS-001073,15.441297186195724,0.23410002841251815,2.139815071951909,0.46324862098814296,0.9109991487832414,0.47158634033610236,-0.7605988879540778,0.14041022819255874,0.06356173076831796
INS-001074,3.709451311497758,0.2748416044947585,0.7259278673257238,0.3076661794497489,0.4974549670159733,0.29516635288367404,-0.13930089326640913,0.15137440847025957,0.017776097853499463
INS-001075,6.421645108943556,0.07419847561683747,0.527899434837227,0.06321569454496094,1.0147686578338007,0.4507757868789199,0.002718422291383391,0.08124797221148147,0.05228509388200197
INS-001076,7.046285627050832,0.11719934362012406,0.582353068260143,0.3748090226741985,0.9667898091394661,0.34970431564267024,-0.39615874988497335,0.1819664343256994,0.07996963103974375
INS-001077,8.930255001923074,0.07440057919954643,0.8994083480128832,0.3469432557949684,0.515019187452743,0.26193571992281317,-0.25210664583405457,0.024333518770425038,0.03591950272948393
INS-001078,3.0224516120281417,0.16295743396327683,0.463444687179172,0.3680255181969598,0.6339449530145761,0.35659382280794455,-0.12769151839331128,0.007063867389937036,0.024258265644988418
INS-001079,9.05816013392422,0.3226442800940486,0.7303876510793473,0.997155778853203,0.4993506810493897,0.6989208737481636,-0.21950365099475422,0.3268929806842641,0.07806603871243395
INS-001080,8.45866520522278,0.27444431456368,1.5177884300155147,0.6548110416400261,0.482179334889991,0.30285044019252866,0.03999197514786194,0.0564260716067167,0.06043028314777164
INS-001081,3.3138462384314606,-0.002342591442053348,0.186819282599975,0.1648245950668971,0.366917194009829,0.2917087023473806,-0.09437607377273734,0.006476513964126926,0.028663173181822516
INS-001082,2.4484463969537633,0.12290312288623903,0.20844472966192734,0.4395507109366051,0.5490014851709104,0.23163981762994207,-0.1957707350605197,0.04768893946491724,0.028746874592241137
INS-001083,0.4622234757800885,0.03456892298808168,0.14201129298079423,0.04189108323284371,0.13975521166675303,0.08775721692865478,-0.07112108922012798,0.019026869817809218,0.00602476393902124
INS-001084,3.5660582886573384,0.17346227248086743,0.9049900318823525,0.3386948765461611,1.341101979879566,0.536796973503789,-0.1503032801023818,0.07018921779050215,0.07773504012920532
INS-001085,8.080949925640297,0.10955009104411564,0.5918583132648978,0.4315714138904029,0.3268782572200156,0.3650718682988408,-0.21465520295021764,0.04547031053816985,0.01710881721232878
INS-001086,3.711004279029282,0.12090076625957791,1.167484949320468,0.1316354012365672,0.6307906375060928,0.6449653642309356,-0.19512808129975945,0.09426674456375099,0.047147027736071344
INS-001087,1.2287335243468318,0.09195786451635421,0.19894324043099254,0.30273145187574185,0.2863045071687896,0.20751449023367297,-0.21711606045694795,0.03965306159903358,0.009879425423351977
INS-001088,5.39134243988227,0.11788296392004231,0.012842863798764755,0.11325705455138257,0.5972413930198716,0.3032775047517866,-0.021158197530118248,0.07364813773325452,0.02967787455730542
INS-001089,6.3969343075551635,0.13240908553403663,0.5894935049470574,0.31491250967372963,0.28464806923603503,0.3275406651845122,-0.2556957155297723,0.12877422704057548,0.026653984504956364
INS-001090,4.578764881061564,0.013664901599426982,0.396220393730931,0.1948526759470755,0.4691649190985636,0.23589038968944664,-0.22601398649393303,0.10394311158452334,0.011783765757808345
INS-001091,4.7822377449903355,0.1989641670776757,1.425335838361017,0.7604052752227488,1.1412113219810955,0.4697334500134774,-0.25124377069257714,0.1887897366030758,0.06036869348084989
INS-001092,-1.4281790176651055,0.19890600544580794,1.3017569197435717,0.513034543010032,0.7744694700975814,0.9662593937885573,-0.13092111363248263,0.16257001214686156,0.04855683537390815
INS-001093,6.90780260138318,0.1346177927966969,1.2435345629738723,0.6222216409823715,1.3984595666356543,0.940941264062113,-0.3220034143575191,0.2266503135491502,0.0614534244642041
INS-001094,5.4877705147282025,0.14740671629773594,0.48418680877986564,0.949327292919217,0.7904984419947279,0.5250478539123222,0.0009420566420734849,0.09205937577446327,0.03612364352886672
INS-001095,4.325790984196969,0.2524280740592248,1.35531999799888,0.9459191442669745,1.0613415791992382,0.21861426469229858,-0.32551194623862034,0.25218217293645245,0.05660407294623607
INS-001096,2.2836494386704738,-0.017994735308411124,0.3810670844919109,0.1398881432831201,0.5868950123996024,0.2976681770486532,-0.23242930561369352,0.07778166381750583,0.009152002488145471
INS-001097,5.020653226769345,0.07898222883505111,0.3128920270818496,0.2179675605528167,0.17286147822710338,0.23317903677534543,-0.1583240896085088,0.08281230057395904,0.01645018725585749
INS-001098,1.3153499802040083,0.15423839759084876,0.8529805370038078,0.04348256937298669,0.4251218294760733,0.379325828584849,-0.1879521689789717,0.08940462579259113,0.024846645141668827
INS-001099,3.1497178939298562,0.1131276778798196,0.3751759557902718,0.11721250176975431,0.3733240287224731,0.2146870272457722,0.006783046247068005,0.04168661588441311,0.021239532441184768
INS-001100,3.873970676396814,0.18256736288722786,0.6216003973563177,0.01442698525579434,0.9782261796671586,0.5801214722500273,0.06200030586661584,0.1067464975895167,0.027716691155789556
INS-001101,4.775004912698066,0.1428393594229824,0.10905900292293796,0.12836034974296337,0.7554032087893047,0.23269390921215263,-0.07348563579362681,0.08779948515707559,0.025481733804027976
INS-001102,0.9615762991123378,0.04911269049768436,0.46758594484792626,0.015515172175020738,0.11663562668067813,0.16568237507698114,-0.06626390187760645,0.05413716189927234,0.015930646898249978
INS-001103,14.344737329430385,0.2314244576458635,1.7047053531546683,0.5510209269562264,0.8265330300042839,0.857896182567191,-0.41248373506161395,0.1848294237558327,0.047354756958707736
INS-001104,4.153257745640991,0.06625438833542936,0.16331789475192657,0.5318467621474577,0.20830728320273492,0.48664650840699686,-0.07256014982906482,0.02338023640679975,0.022244078332719304
INS-001105,4.735296619986194,0.034583446050019714,0.32877652092261705,0.10511164838158138,0.28787474329472323,0.20822054336247045,0.004381782306434246,0.08065994008775926,0.015093180610944851
INS-001106,12.38445129274396,0.18091428063078266,0.3055917055772875,0.6237649159565053,0.9910869180036551,0.5119080300986956,-0.15038515563583213,0.18875012805671063,0.06251841797918625
INS-001107,2.6862927058863493,0.07674811109425592,0.836865317294445,0.21901610052606688,0.591040696379773,0.1803472288084137,-0.40511197583785047,0.04088559908550069,0.03900460312870094
INS-001108,4.485268404755423,0.16530350792289808,0.5530710457641568,0.8430581972207362,0.44960837196827663,0.6563675003033144,-0.4278324599747804,0.2557574817178659,0.046218792140885936
INS-001109,1.8853423299976975,0.1265768408155541,0.5830705801885391,0.27236297409635424,0.4853076431295275,0.18293215408949687,-0.17624078167182428,0.04375833725466851,0.0021942349360181156
INS-001110,2.7236391974074774,0.09645764750916229,0.4696228836039586,0.638979655716134,0.4511418608473626,0.41509193541591016,-0.29978772189673825,0.06316164713215017,0.019792180418297854
INS-001111,10.225197059282268,0.23441216376465854,1.9277835017799891,0.007192418230190746,0.6804650612119556,0.1452872059255068,-0.44963245025293364,0.2549023881508366,0.05089876408986989
INS-001112,12.238534253929993,0.1919094389079063,1.1136296236271557,0.7181706877522042,0.45182543991282376,0.7800612103073123,-0.7358399431123392,0.17814296983950495,0.05189785347376118
INS-001113,5.507669427402635,0.28737139602891,1.6730164951913438,0.3501471650439614,0.730872495109103,0.5102382060682461,-0.276857788974442,0.13020771779945237,0.02792492675639049
INS-001114,8.546888325235003,-0.024536083943963942,0.6713388470019821,0.3560238985515103,0.45968812215989263,0.6091948738760044,-0.1738983305384309,0.06717824445183823,0.02390942617960007
INS-001115,6.835740044873193,0.23359979114818105,1.073979094216225,0.20915316507712992,0.7926373853790809,0.34616467112336374,-0.30818947062231383,0.13698390458996468,0.05961849398344586
INS-001116,6.530085932846411,0.3526677017182304,1.4915651648420818,0.11070291441440992,0.8739393382737666,0.7544421692720789,-0.2175991532535027,0.25633544432900107,0.03519928367452173
INS-001117,5.933808393904012,0.08983286366723944,0.5589856422443454,0.4522695142516936,0.6618802821847959,0.4861144276057444,-0.1715948148237622,0.04257797279848945,0.033900946311062975
INS-001118,7.650578657901933,0.040887453814737094,0.5111270155462588,0.6884652074939347,0.6149048785045701,0.21237530170767752,-0.13126528558650769,0.055668018166855585,0.01583778726693224
INS-001119,0.3448944237498952,0.09184378190485305,1.016293794741711,0.30072341290547966,0.36911689171559386,0.1955440270996593,-0.0707423254396497,0.04078300493915648,0.03846266310840193
INS-001120,5.981155380514145,0.12489126894893388,0.4983897420663233,0.2794067341549105,0.5816055053900734,0.6697261700712379,-0.24354848007502464,0.019823948754533995,0.031110633226811082
INS-001121,4.397024568587358,0.1965373527928039,-0.19457836190857739,0.34843400354090454,0.3630088302201412,0.34023645465692137,-0.3403197719488726,0.05118926726570865,0.031801361336943
INS-001122,6.991581049572573,-0.017473595058142388,0.4581524023486184,0.08137725563800836,0.4987130219790687,0.40282162737626664,-0.6107265004947009,0.14142746194056216,0.049917431044355066
INS-001123,11.302995225808377,0.23754464915582751,0.49386340332624734,0.28032187626203564,1.0480303284209653,0.3998846183267985,-0.26048605457445917,0.20568503023723053,0.05672248574990143
INS-001124,4.522988121880614,0.07310193214325932,0.5845095218222689,0.17653035217754517,0.4142474954987161,0.21976324279647103,0.006656976231551408,0.053930624202326936,0.01570782873949718
INS-001125,11.85922702909841,0.3369630122427937,0.8106745070120839,0.8211230438487505,1.327125602280583,0.27468953557068954,-0.07024040119657259,0.27859125025421766,0.013086116932716526
INS-001126,6.867410928503931,0.10085105394247788,-0.11107345211649784,0.2971551682912574,0.6701033312824628,0.42191525321370926,-0.24977361353681166,0.041628284375230105,0.03403637346881758
INS-001127,4.229334989805443,0.06772628492015842,-0.6217111799528203,0.15722661694780726,0.7631377772283008,0.5744084216245732,-0.43779357108834743,0.01247801355525151,0.03708530636362032
INS-001128,5.7948226092908675,0.15317989272146934,1.3314578380628581,0.42597433969294063,0.07402013563515761,0.38002623408544267,-0.005042284600871474,0.1547868891740031,0.03565142709289046
INS-001129,2.2269071403615968,0.05798766549223477,0.39604570921092896,0.2233070880589816,0.06739684981535188,0.42955605865692553,-0.07112371578653652,0.07616997228715387,0.0180458975244796
INS-001130,4.392795505770656,0.10473615075634504,1.073101107221375,0.16142660497232905,0.2558119883254169,0.30627213075422327,-0.3939463075663418,0.14488507850164678,0.04173738866832416
INS-001131,0.14887154688566487,0.17409661578716837,0.797249454637822,0.14533504076703876,0.30535837088009077,0.6009701778878428,-0.36383578781777426,0.17431299635348813,0.06038586751556167
INS-001132,10.829376516694332,0.2858963431207981,3.2089611925874006,0.8199781658883151,0.9560595639144737,0.6608365609303261,0.0945157178769526,0.12622527482164347,0.04925281501905509
INS-001133,3.2050416476795665,0.24607311322915415,0.8367135822482155,0.2737758829679035,0.37418424757680707,0.4827741114235652,-0.15933505020156188,0.09171797179858347,0.03447380047519678
INS-001134,1.589066023911863,0.05927469438395433,0.2159710451027759,0.10457463389418178,0.10172627013736005,0.10788070066345591,-0.04274506362550656,0.04850952952239513,0.001460789838097719
INS-001135,5.339619278991916,0.06043635869998431,0.46675366268641155,0.13211794808668892,0.49260537015494077,0.15058231613942774,-0.2213976149547295,0.025935226100024886,0.016302455269939765
INS-001136,14.116897019208798,0.3917983395362609,1.2370746376480983,0.3144193806258481,1.0565989182695756,0.9363412470615416,-0.5895873849355487,0.17516278710289382,0.09208171310887696
INS-001137,3.0245243460251867,0.14616110142158792,0.6220270050535144,0.3179281302948802,0.4734037243760307,0.17897542200341035,-0.13876346651344576,0.05419922465125259,0.033643909278968466
INS-001138,18.588283989254876,0.11539343139189531,1.7959916097319373,0.5199033958949554,0.40117322859782656,0.3978547046013399,-0.4565132153762119,0.1730849244640419,0.06879994504095079
INS-001139,6.031422779692416,0.05077552826990746,0.041843707418535894,0.358184768009008,0.2832036917762398,0.34139478300847437,-0.2488701755218241,0.051116009994157996,0.02206908536454695
INS-001140,3.5631023606842067,0.17686825004861728,0.446167034105587,-0.009062965781248437,0.43614766260205273,0.45379423669964825,-0.05584702498747524,0.10849736404362748,0.06005897905325493
INS-001141,5.804957680611717,0.10562781976648536,-0.1415007570884539,-0.14576018153699147,0.5072218025036963,0.3084470629760312,-0.511113511728828,0.14001892049284895,0.01572894203029338
INS-001142,6.363716989403818,0.14945157691259217,0.2857884458358098,0.24597647464488387,0.5928724317518522,0.35439952538932434,-0.22599583486538835,0.01987523459753896,0.012360531049703461
INS-001143,12.605528427739968,-0.047879415562087205,0.7486838774691319,1.1255922133443534,1.0697128217250036,0.9947433486937824,-0.3852684078210776,0.255444962661348,0.05321274007032785
INS-001144,7.270443654974599,0.05130014384354342,1.308555184108071,0.3391962529050775,0.7067499601242286,0.6679253281235075,-0.12797363137529416,0.055103836379193326,0.022382066976512443
INS-001145,3.27052797217099,0.11118236117668287,2.3472505722232238,0.3429867255862561,0.893159625508965,0.16744706041195392,-0.41462763173090317,0.07464916813452127,0.041501016164938676
INS-001146,5.250487057917758,0.19345475884410734,0.47582121126593574,0.1853723968941348,0.5893503710872652,0.5123343605353146,-0.09587472825837355,0.05090379463302141,0.025649338855463073
INS-001147,10.072037114184786,0.16793616668903877,0.9941236927477023,0.32833002472476985,0.7720222537317842,0.5458469865501037,0.08737501795008554,0.01474166878982924,0.034334779329228654
INS-001148,16.834675345494272,0.3178421321148878,2.3273847580297824,0.9875555167016409,1.3634163409718412,0.854573998516813,-0.36007728738474587,0.0722162069429732,0.05739064778029394
INS-001149,6.171289214561318,0.19684317154006917,0.8118319919187247,0.22738530844239904,0.8484400310132324,0.16700474725958303,-0.3065529867726414,0.21764858462337833,0.03605663794013926
INS-001150,8.677656970879276,0.3042962226561441,1.5535015784494075,0.8062775218555723,0.8822466938076068,0.9543868015581396,-0.18370912124750696,0.10631489816931194,0.05386606313958996
INS-001151,4.339451232181791,0.0486069936503804,0.42976746306654784,0.12073903807652145,0.41473279507709393,0.42033561289934357,-0.16646482466313337,0.09287581350062098,0.028536146616521197
INS-001152,9.251129931941527,0.24671598922268728,0.0208622491933733,0.23631790575236572,1.1212079120498315,0.6921802272889842,-0.19873597049721053,0.09520140935643119,0.04856140144296391
INS-001153,1.4474375986646284,0.20206249601618007,0.19736243268533737,0.5587899379788024,0.8247080498421362,0.5809122314241627,-0.3756739910856271,0.024770758331986262,0.04746571231502092
INS-001154,3.1895156435515166,0.1465175848479744,-0.19746085727648677,0.1420965375037801,0.4169155976567549,0.1992838367592076,-0.11962150387102549,0.16111001014986875,0.021908046765959217
INS-001155,6.094551610615271,0.10540910225006837,0.5964666603693929,0.40070435189606857,0.700033031775993,0.5495424125562194,-0.09730541805073226,0.21869616690884489,0.0367487774835782
INS-001156,6.979808338592509,0.1091203400202521,0.2865703671493989,0.19859754150125405,0.24479457938082858,0.29588313117565,-0.1112139130309652,0.1368821390966292,0.04158000102043627
INS-001157,4.179176523926684,-0.029600652023650705,0.8166888814468571,0.11446759439494444,0.6873912934384626,0.3061525306870142,-0.24810103554266277,0.11228588032198049,-0.0031662351406056568
INS-001158,6.005724595765283,0.31205143187362094,1.1872829198537194,0.23826946695481083,0.21345526503249687,0.5316640741192484,-0.46065637207419563,0.02107722317781666,0.03211336857327334
INS-001159,4.9239408427409765,0.08224083562507359,0.8387129064626377,0.039285146201322174,0.32152171613336145,0.4674374630083044,-0.22360962166029275,0.07416819063528934,0.06275037900832714
INS-001160,6.063237176298523,0.19819900337315985,0.5586867322772169,0.13040039553368643,0.47441846037960533,0.5831129765642113,-0.050143789537565514,0.06257765891467876,0.05035536888325763
INS-001161,7.233920717988629,0.22575686849243062,1.6949143790966472,0.10858516079086031,0.4323001495147598,0.5284191897267205,-0.39797281819493874,0.16488960956290408,0.03161705836265186
INS-001162,6.818054673502489,0.10570948541605783,2.4413759289760466,0.2170557688323968,0.7618892071928854,0.6140133404232563,-0.540279692601922,0.04371481138323877,0.06579209888585555
INS-001163,7.567052464711296,0.1354014334912733,0.8396314075847422,0.18855936887006985,0.7136754420172834,0.21532809770565298,-0.11192505414714435,0.04199036884798311,0.022731102137240024
INS-001164,5.1417530226894055,0.14707676995229188,-0.04748601511121499,0.080558490432752,0.33029823582829454,0.11460894375564273,-0.3855799106178901,0.10243560349507476,0.05475950302973371
INS-001165,5.995575194526532,0.10999672571210957,0.22823962029664144,0.08559429018029859,0.4912680419963892,0.3821824489128976,-0.10245575743752025,0.09062903126558487,0.04704026328166711
INS-001166,3.790243613876937,0.33545750833493154,2.442644424499973,1.3710608066169208,1.6177884927929127,0.743705904388489,-0.3839901711784549,0.30914577237610785,0.028343424862673064
INS-001167,2.7337037657603913,0.06956706495625263,0.4516081629481881,0.17149489475932242,0.4020830444412311,0.19931208070636322,0.1328831153762429,0.05457349854335975,0.012993229656495133
INS-001168,7.864666468332718,0.09104199972744617,0.5274210778078064,0.3133066163203829,0.6380782433625808,0.192663191741619,0.0575661256973217,0.05040202810076527,0.03811965440639692
INS-001169,3.0668835445873452,0.19270299180439673,0.5743901941292409,0.3867089643616574,0.6655140058477113,0.5735222175033545,-0.14514644224618253,0.1752778072868109,0.028961422896460424
INS-001170,13.23757799602013,0.09470299859866911,2.0686215414382323,-0.04397463298441537,0.9953486405901211,0.5887071785029524,-0.16360065729684967,0.04006636724219413,0.04366070776473255
INS-001171,2.445974531737594,0.08695937716402087,0.2284759622215693,0.1706644983231599,0.3370885341748784,0.31820598636584474,-0.0744406965444952,0.05362701668776824,0.03716099924022079
INS-001172,7.269051864412105,0.10918649802587836,1.5832063997036774,1.3533256492007915,0.7236737855172155,0.5272062946316947,-0.4208291876296427,0.16971098371442167,0.051741431445580674
INS-001173,2.1446653338037747,0.12365893953715716,0.862650429088938,-0.03498140105439046,0.49916019493518793,0.5841814462421961,-0.06024622328060065,0.17641542904624147,0.05237646182629997
INS-001174,11.848818620142797,0.23132144197380025,0.27227962647605064,-0.005385764862772936,0.47861366709444636,0.3266078053356496,-0.614943786285016,0.15527118512689334,0.04550474933276276
INS-001175,14.127708242784545,0.2684591993079029,2.3311946846752365,0.3057745061709242,1.4194386590821424,0.592293781522094,-0.21028398245839255,0.2657655125080783,0.06483965914310123
INS-001176,5.823686422041407,0.1985613597600361,0.6619896273739944,0.9168016861108098,1.1793490599912944,0.1846360645921252,-0.36298798623272277,0.15418878430740518,0.06686581118401815
INS-001177,2.846541646036214,0.0022378513446224017,-0.19238382290231987,0.2783422544840274,0.772381728923026,0.5115780964009936,-0.09325708551931522,0.0447791969843327,0.05080887095244388
INS-001178,1.911240670722187,0.15539727240967482,0.7370080513567695,0.550218752091142,0.784670219420856,0.45025444819720767,-0.5610737301751275,0.14425258802147006,0.05783624731387467
INS-001179,2.5153676090372645,0.021675372878391455,0.6615955887776319,0.25863468349540414,0.3243404938642145,0.21418810013160394,-0.11359722389501167,0.04012355228751245,0.008782003361115457
INS-001180,6.814574164469836,0.1611510309287454,0.2961218575997457,-0.09034166224943681,0.5077317030372513,0.4351679038432903,-0.4721232920973564,0.21180575061474732,0.04747344849222685
INS-001181,5.575637912013786,0.07865154108845722,,0.6800991689203489,0.4871653223885945,0.09572037462418419,-0.1989983015758496,0.06866779921278823,0.03148089339278622
INS-001182,6.779379249635174,0.012241623341903467,0.8964187757227527,0.3783271057879517,0.5633112024294763,0.5339818207317785,-0.16997176812626133,0.06325615853803118,0.019095033366580017
INS-001183,1.5284420065110584,0.056976476606737894,0.1596896950576548,-0.21691307438786547,0.07183608074665934,0.1960588984087341,-0.11309071065723088,0.04074469589738026,0.023911864515140123
INS-001184,10.105661944294075,0.2000424709537756,1.3236632295611874,0.551894948106334,0.5002416282179936,0.3622655569139727,-0.41339563156011566,0.0415360415615848,0.03884550776150416
INS-001185,4.430022759779823,0.14814116253678997,0.129798274246611,0.16005454406057526,0.28178281680361994,0.22109853061241613,-0.07091506747283685,0.07188145156529954,0.013893519698953187
INS-001186,5.524758065228419,0.005693731003864281,0.42451537846805376,0.7256054886833957,0.7289277015449462,0.6861030221137105,-0.11838326198644442,0.2212870115094742,0.034669753726059405
INS-001187,2.6801978134726743,0.15601354224626782,0.2997796119032583,0.20666627820063893,0.6182920676322119,0.26433971735234746,-0.15898278517928607,0.07455753954993181,0.036104003866804305
INS-001188,3.941166708746531,0.07524840010968775,0.7260924382279593,-0.0365354895422157,0.3847757922084498,0.18573990088771794,-0.2749495885735613,0.1133975413377376,0.02444308281957707
INS-001189,7.000506901323737,0.2713063245826015,3.5105660772038694,0.4441530976324638,1.0277610435308395,0.5777277354023889,-0.39356588741776016,0.21498493509011438,0.06978350189604977
INS-001190,10.01474295391837,0.21469659359674487,0.446768327981005,0.27964035361526784,0.391346969723654,0.30963334184166597,-0.21760123433882647,0.18880425778333618,0.04873830335296061
INS-001191,11.700127878267129,0.12892635365963362,0.5143921145109709,0.6366062460401014,0.6323119932491794,0.5296497870977647,-0.4637953594441071,0.13386588557767318,0.04662310705007675
INS-001192,11.718712172204427,0.37632842472876554,1.3790086872487621,0.6349839291389352,0.5029034318214937,0.5839498172510607,-0.5121953486111823,0.1269777617254489,0.05157457786508278
INS-001193,3.9083671610446724,0.10130961124290093,0.45963134609562734,-0.050255232989754345,0.5270830657185661,0.33918702418649604,-0.18477494868210148,0.10541920807038055,0.03341340364891433
INS-001194,9.306349475058422,0.13277184138988685,1.8177037899940731,1.0505207067785434,0.6733057188605972,0.6075431488751948,-0.46028774901220904,0.07958105972669391,0.04188666881939391
INS-001195,4.478555957966539,0.06281776134114357,0.38490245381483085,0.22988341972541304,0.16617625101870187,0.23400991588327147,-0.07841406274449415,0.07696575927648408,0.016501737774620828
INS-001196,9.647405496500978,0.05903423109437364,0.35972843903597573,0.7156221818179318,0.49446636495955937,0.6223076408344868,-0.4706885708185707,0.1470409055973041,0.051423626968627484
INS-001197,5.546274117642209,0.16124686383353018,0.13368932539989234,0.1311842461275201,0.2095208997633517,0.406672441914507,-0.3447733344341177,0.16300258230873535,0.026570381213450345
INS-001198,4.824777071764552,0.0942127028446469,0.18186156874131923,0.02954904388515146,0.28783267344601415,0.28841149574248254,-0.18609825852509188,0.07789484708292688,0.018224718308137128
INS-001199,10.948189976190115,0.1019145083078677,1.64413480589647,0.609443642753028,0.8455426061219857,0.5498075388327435,-0.21808300918166815,0.1474675715088714,0.054429210723563014
INS-001200,6.719302782702264,0.2711239218202235,2.0847435648598207,0.14534203492335468,0.9098668654327182,0.4028251221869915,-0.20702950693714672,0.26929040246847114,0.03645916397019022
INS-001201,4.4333958134566265,0.13623615222194463,1.0830787037656266,0.19933817414145366,0.8099949714474936,0.37460421876210365,-0.38653647715651845,0.26210348134739203,0.044998955801968485
INS-001202,5.532657021955921,0.27497586806280083,-0.09696442963865753,-0.09887874076941558,0.4012290972600679,0.5644417333995256,-0.0976034600310708,0.17162325763281444,0.05839121785887402
INS-001203,11.54269603416299,0.18148014916059443,0.03776038941177718,0.9266749802128263,0.8927402256997607,0.4153447076260961,0.34988842542511,0.10760262439896594,-0.00034007841686434996
INS-001204,4.685016374459554,0.07313046993129313,0.847567325560407,1.0734530623318674,0.8153051941133899,0.40472260826484713,0.05422079023951567,0.12169235578871983,0.04010920385173497
INS-001205,10.232654229442366,0.10981415451762203,1.6739306620978738,0.1263389006837988,0.8531639021980683,0.4993069693313139,0.058316233848284986,0.20295182114593563,0.053599367541581885
INS-001206,3.763317376705681,0.1454917164051681,-0.14243761876884128,0.5398446745583748,0.5130562779293384,0.4246906136187591,-0.24092516942662365,0.18907668611272654,0.03998119292908304
INS-001207,6.5839220606026325,0.18307690318754813,1.1386671674154298,0.2844742565553543,0.3235015500679464,0.49007281756644866,-0.3122897025513453,0.15126716997083686,0.0370023899300408
INS-001208,10.030151832787224,0.004288842253886146,1.0455658400139998,0.5558670846229206,0.9734402702514803,0.9673745665599423,-0.21787991213887206,0.0554512929743855,0.05522394700128776
INS-001209,2.328561647978636,0.09197388969647287,0.9650492516280124,0.0018853327084678863,0.056742654120786155,0.2608429919523727,-0.02853777994337542,0.041476417835631385,0.01551136759306198
INS-001210,4.214311946093154,0.16125131576856977,0.9664240641422823,0.6218734004244703,0.364262217457272,0.3480506480838572,-0.4121638221753942,0.14814992906005336,0.05032090102310685
INS-001211,3.8571842779216836,0.07196569096655898,-0.09808628136151246,0.2349040345656578,0.3374820340936526,0.2693342092659921,-0.22808672025163318,0.09659927332739747,0.008855326667000627
INS-001212,3.6565516235042486,-0.03371370823029852,0.2144018747721637,0.4305979414879243,0.5765724404732909,0.4153327899443686,-0.5441954234681153,0.03609056594180558,0.0649647556533011
INS-001213,13.82117040532477,0.11595620884128954,1.8228914324265535,0.7746758917394105,1.2179969591170738,0.8553026690714242,-0.19139984141647987,0.04858823302141679,0.08661892517947962
INS-001214,3.812892782073971,0.20817938891558033,0.8593397171008917,0.06692435717799904,0.5067944981750732,0.48032943994460786,-0.16683549212811885,0.08685899248621681,0.026564683890092065
INS-001215,7.674744315218348,0.0895031861345021,0.34012564798100076,0.4958342188074373,0.8375049081072916,0.5694761913024531,-0.2849058357948812,0.08605553503369325,0.03611263134234223
INS-001216,5.674341263869663,0.19629687539318028,1.5548081758384282,0.16885414290923934,1.06917196100418,0.7876595364586747,-0.37851123732119213,0.29176599312831986,0.05812116091264877
INS-001217,1.7890873592789829,0.03248608355485958,0.2559621996570412,0.10462016129344393,0.06741005419089957,0.13739789829587862,-0.11703141083007952,0.018743057802612966,0.013054253598498485
INS-001218,4.711145151363679,0.19844333883566534,0.9660054783953546,0.28258966596658747,0.8895715479037496,0.4405865993205336,-0.1900236704482373,0.015497201630046042,0.021280350007650335
INS-001219,9.7022048150727,0.20843432781269014,0.9177812378282088,0.6653475901597338,0.2001724371844177,0.4233561888664288,0.08247269257763118,-0.03831884826126004,0.02350552550770542
INS-001220,0.26135606697929076,0.002764751616908717,0.03595374329343589,0.029610173972329214,8.374372087042106e-05,0.00880329646683795,0.0028614948991915706,0.002340911776450857,0.0012688679805756813
INS-001221,2.0534797138260523,0.05082724250891203,0.7978955590141045,0.15765470063652448,0.3187088877430499,0.36422831323486266,-0.12001017368005118,0.0963964288227956,0.04765023394933435
INS-001222,3.1137334428078938,0.2091260405723995,1.7555459815199848,0.4787283622449165,0.8570050073456944,0.2916477483925291,-0.4544880190185815,0.14906665143527048,0.08363189307672471
INS-001223,3.9636897473079156,0.21035891653992372,0.8945243483558747,0.8577078506570569,0.5972994725854852,0.7201429521755283,-0.29334865413431743,0.14519428265643178,0.03173176737741403
INS-001224,4.34428291864617,0.06996871453073915,2.4678594987427,0.9189298707969421,0.7726296955447344,0.5546465564464379,-0.27381108550964106,0.11383938660627402,0.04070771120218005
INS-001225,11.404221327167757,0.15613179152387377,-0.03908769491744942,0.5838276210618731,0.5937765651673869,0.705923921835847,-0.08691921757023108,0.17231388603311204,0.04908546155770196
INS-001226,6.94195831484395,0.15913602749454017,1.3093232087392128,0.6353496515858784,0.856232122807325,0.4690772698460258,-0.2229512526590573,0.14190358425494,0.046351281343280544
INS-001227,10.580159605893545,0.1768652095048918,0.8889486397766003,0.8959949768773383,0.4816994215497175,0.346826796624748,-0.4694459696655468,0.3025540162274729,0.025825788026807687
INS-001228,3.5564940885729412,0.22604764588015283,0.6828970754824913,0.2940421812853448,0.42644315430594854,0.3838954989313608,-0.14569863069798064,0.13503882006923115,0.020428570744198377
INS-001229,5.5111824993301255,0.13717997379232713,0.36262720426564676,-0.0009225051954959102,0.4480143010818151,0.5272238987684027,-0.09611878407431636,0.11540443587961546,0.037645974849214746
