instrument_id,asset_class,sub_asset_class,desk,book,notional,direction,maturity,currency,geography,delta,gamma,vega,rho,cs01,dv01,theta,convexity,cross_gamma,dS,dVol,dR,dSpread,pnl_delta,pnl_gamma,pnl_vega,pnl_rho,pnl_cs01,pnl_theta,pnl_convexity,pnl_cross_gamma,pnl_funding,pnl_liquidity,pnl_total
INS-000126,Credit,Credit,Cross-Asset Vol,BOOK-035,9877912.926947316,-1,2029-05-25 10:15:23.562605,CHF,LATAM,5.239653161921148,0.3313961814699634,0.3860434043454564,0.5341318407022111,0.9970990496026498,0.1628557409144208,-0.7556858284420573,0.3049309184298077,0.03309212492627678,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.007732503129668549,-0.020703721327179653,0.0,0.0,-246.94782317368293,-177.80243268505166,-424.76322707693214
INS-000127,Rates,Credit,EM Credit,BOOK-029,9265950.366061464,1,2029-04-21 10:15:23.562605,EUR,APAC,10.352473470756184,0.2790603679945242,1.0365519616996806,0.6963627223995442,1.008559718101669,0.6321696233574795,-0.5817051609497652,0.12489187659465699,0.031400718298278014,0.00564,0.0,0.00564,0.0,0.058387950375064876,4.438399340879309e-06,0.0,0.00392748575433343,0.0,-0.01593712769725384,1.9863803188627006e-06,0.0,-231.6487591515366,-166.78710658910632,-398.38948100743113
INS-000128,Commodities,Flow,EM FX,BOOK-064,6986919.570156582,-1,2031-10-17 10:15:23.562605,CAD,APAC,-0.006280934323208276,0.14798611681927357,0.661796060896383,0.19194551958552405,0.35585686219887686,0.42579596184793495,-0.24086633932069274,0.14078768170948178,0.016006560147771513,-0.0846,0.0,0.0,0.0,-0.0005313670437434202,0.0005295801579271159,0.0,0.0,0.0,-0.00659907778960802,0.0,-0.0,-174.67298925391452,-125.76455226281847,-300.4441423814084
INS-000129,Credit,Commod,Cash Equities,BOOK-070,7396656.797590225,1,2031-03-04 10:15:23.562605,CAD,EMEA,6.747291986082019,0.16326691500748203,1.007526494468505,0.5556727305594683,0.5577434064741129,0.5187456819030455,-0.35954255090986387,0.16988451764672324,0.0177962747548896,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.004325300117206746,-0.009850480846845585,0.0,0.0,-184.91641993975563,-133.13982235662405,-318.06176747710936
INS-000130,Credit,Commod,XVA,BOOK-035,6655406.671624345,1,2029-12-23 10:15:23.562605,JPY,APAC,3.7340113947670086,0.1151212568681522,-0.3076738177166775,-0.011330233172896458,0.6192162166293118,0.4116041030505732,-0.35010204106008697,0.05122375974070777,0.019581888395841667,0.0,0.0,0.0,0.007755,0.0,0.0,-0.0,-0.0,0.004802021759960313,-0.009591836741372244,0.0,0.0,-166.38516679060865,-119.7973200892382,-286.18727669482826
INS-000131,Credit,Options,IG Credit,BOOK-014,9053129.027237639,-1,2029-10-27 10:15:23.562605,JPY,EMEA,8.424889693464925,0.15280862074691648,1.0900849560738832,-0.33078277161926095,0.7330606991048534,0.3435709939171956,-0.4920428314825417,0.16695440003410675,0.0433260555612672,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,-0.0,0.005684885721558138,-0.013480625520069634,0.0,0.0,-226.32822568094096,-162.9563224902775,-389.292343911017
INS-000132,Credit,Options,Municipal,BOOK-040,5699129.906601629,-1,2028-01-21 10:15:23.562605,CHF,LATAM,8.316182547453858,0.015183188360315018,0.8903739898689257,0.44145590005900853,0.5019509396418221,0.285119067946586,-0.21808390166173502,0.03753135657359118,0.03006165776176518,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.0038926295369223307,-0.0059749014153900005,0.0,0.0,-142.47824766504073,-102.58433831882932,-245.06466825574853
INS-000133,Rates,Macro,Securitized Products,BOOK-055,7022234.475550225,1,2028-09-05 10:15:23.562605,JPY,EMEA,5.216660251005927,0.06034341041703336,0.6927849341460173,0.41744190463057046,0.8246580369656122,0.30350820156998803,-0.10295883438575809,0.12071383820707166,0.03209065746375897,0.00564,0.0,0.00564,0.0,0.02942196381567343,9.597498740008322e-07,0.0,0.002354372342116417,0.0,-0.0028207899831714546,1.9199294539158332e-06,0.0,-175.55586188875566,-126.40022055990404,-301.92712402280574
INS-000134,Credit,Credit,EM Credit,BOOK-005,1612075.2870542498,-1,2031-12-31 10:15:23.562605,CNY,US,1.347832737540038,0.04108989497839658,0.0456283946345517,0.026681824690108217,0.2470243346221761,0.06710839121634807,-0.03715974112261803,0.030261090898548906,0.01143651456391725,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.0019156737149949757,-0.001018075099249809,0.0,0.0,-40.301882176356244,-29.01735516697649,-69.318339744717
INS-000135,Commodities,Commod,Rates Macro,BOOK-008,11807724.736931274,-1,2033-06-22 10:15:23.562605,USD,APAC,12.512512066867693,0.035202719548284564,1.23050183693388,1.0446315563030544,0.6957236026685654,0.8015750107012096,-0.3012116773015422,0.2482126410359224,0.032621249933851966,-0.0846,0.0,0.0,0.0,1.0585585208570067,0.00012597574812110016,0.0,0.0,0.0,-0.008252374720590197,0.0,-0.0,-295.1931184232819,-212.5390452647629,-506.68173156616024
INS-000136,FX,Options,Volatility Trading,BOOK-092,6948813.543534204,-1,2033-08-21 10:15:23.562605,GBP,LATAM,2.103548992931929,0.2126789705553258,0.9964938967140059,0.8544577342476019,0.5194722762842383,0.32759031039341013,-0.2378145820092798,0.18605957239614254,0.021828821845052374,-0.0564,0.282,0.0,0.0,0.1186401632013608,0.0003382616490888346,0.28101127887334965,0.0,0.0,-0.006515468000254241,0.0,-0.00015536441294233206,-173.72033858835513,-125.07864378361566,-298.4056635006602
INS-000137,Credit,Options,Structured Solutions,BOOK-004,8638951.093341442,-1,2031-04-25 10:15:23.562605,AUD,LATAM,8.629672133845277,0.39373345091866996,1.6829568995886157,1.1429144708436398,0.7894446957460325,0.5764488210152838,-0.193718130167968,0.12076117146593697,0.04550985904362544,0.0,0.0,0.0,0.007755,-0.0,0.0,0.0,0.0,0.006122143615510482,-0.005307346031999123,0.0,0.0,-215.97377733353605,-155.50111968014593,-371.4740822160985
INS-000138,Rates,Options,Municipal,BOOK-041,11144466.736778505,1,2033-08-29 10:15:23.562605,AUD,US,11.733165604829756,0.28905273422531075,0.3422119145315636,0.8251177276227161,0.8029594444320757,0.6801821569325048,-0.06301530187868085,0.23756273127188798,0.0971408803161557,0.00564,0.0,0.00564,0.0,0.06617505401123983,4.597325927306722e-06,0.0,0.004653663983792119,0.0,-0.0017264466268131738,3.778387728333124e-06,0.0,-278.6116684194626,-200.60040126201307,-479.1429590343938
INS-000139,Equities,Macro,Equity Derivatives,BOOK-077,8250733.59360295,-1,2032-01-24 10:15:23.562605,GBP,LATAM,5.940552904411481,0.18413707564145032,0.7336107882556517,0.5339169890610918,0.3255508001204121,0.27230196416603675,-0.4269301628702551,0.16306887647477425,0.05047941537642743,-0.141,0.423,0.0,0.0,0.8376179595220188,0.0018304146004138365,0.31031736343214067,0.0,0.0,-0.011696716790965893,0.0,-0.0013473078376550769,-206.26833984007376,-148.5132046848531,-353.64482281200094
INS-000140,Equities,Credit,Cash Equities,BOOK-033,11110859.255233578,-1,2029-09-22 10:15:23.562605,CHF,EMEA,11.071356777487344,0.32902730616041825,0.9208750117154475,0.5061352793938088,0.932539661028919,0.7873244844001572,-0.11207704525242136,0.1594306558238422,0.03488281206799772,-0.141,0.423,0.0,0.0,1.5610613056257152,0.003270695936887637,0.3895301299556343,0.0,0.0,-0.0030706039795183934,0.0,-0.0009310307131767853,-277.7714813808395,-199.99546659420437,-475.81708747821835
INS-000141,Volatility,Credit,EM FX,BOOK-050,4395655.469621583,-1,2029-09-12 10:15:23.562605,USD,LATAM,3.5733155595117347,0.032323621756441705,0.28103501919223595,-0.09492481634614293,0.14877486277015708,0.27925896149905566,-0.088328815779286,0.025712351393631337,0.025695600693396208,0.0,0.141,0.0,0.0,-0.0,0.0,0.039625937706105265,-0.0,0.0,-0.0024199675555968765,0.0,0.0,-109.89138674053959,-79.12179845318849,-188.97597922357755
INS-000142,FX,Commod,Securitized Products,BOOK-009,13493441.473994255,-1,2031-05-03 10:15:23.562605,EUR,APAC,6.758859204825569,0.4551492917835223,0.8841112880183775,0.9844189414702221,0.6271285881178995,0.5840096057152049,-0.47147002161994406,0.33708901047014594,0.041752494363668353,-0.0564,0.282,0.0,0.0,0.3811996591521621,0.0007239058455958566,0.2493193832211824,0.0,0.0,-0.012916986893697097,0.0,-0.00029716911987898436,-337.3360368498564,-242.88194653189657,-579.5999545895477
INS-000143,FX,Commod,XVA,BOOK-080,10217775.496221915,-1,2029-03-30 10:15:23.562605,CNY,LATAM,3.146622707010513,0.14331042060252278,1.4324178797816374,0.2653688491187781,0.663858022297626,0.43313369698867826,-0.514241761914776,0.10255430923134849,0.06631921527388293,-0.0564,0.282,0.0,0.0,0.17746952067539293,0.00022793235775990043,0.4039418420984217,0.0,0.0,-0.01408881539492537,0.0,-0.00047202025015190377,-255.4443874055479,-183.91995893199444,-438.79726787805583
INS-000144,Equities,Options,G10 FX,BOOK-064,8023006.231216602,-1,2033-10-06 10:15:23.562605,CAD,EMEA,8.917415415377793,0.16392550238783402,1.8424792132158023,-0.30959967757655416,0.6813649144877392,0.7055110025122353,-0.04373651776814801,0.08692519873185431,0.043695708279988636,-0.141,0.423,0.0,0.0,1.2573555735682687,0.0016295014564862637,0.7793687071902844,-0.0,0.0,-0.0011982607607711783,0.0,-0.0011662490502021546,-200.57515578041506,-144.41411216189883,-342.9532786699098
INS-000145,Volatility,Commod,Equity Derivatives,BOOK-086,11062698.331563614,-1,2028-01-12 10:15:23.562605,USD,APAC,15.392270921623314,0.16787755333450483,0.0,0.5390711784865571,0.6699686146443377,0.6400991301470385,-0.18303239448354527,0.11579339821649126,0.05604200687687095,0.0,0.141,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0050145861502341165,0.0,0.0,-276.5674582890904,-199.12856996814503,-475.70104284338566
INS-000146,Volatility,Options,Cash Equities,BOOK-087,4578412.78502657,-1,2026-09-26 10:15:23.562605,AUD,APAC,2.2576732285955936,0.0584508199620723,0.47974373076201793,0.310840269395666,0.39870893260732443,0.4094607349238569,-0.0016022100681736635,0.025099068881509798,0.028786408936293275,0.0,0.141,0.0,0.0,-0.0,0.0,0.06764386603744452,0.0,0.0,-4.3896166251333244e-05,0.0,0.0,-114.46031962566425,-82.41143013047825,-196.8041497862713
INS-000147,Rates,Credit,EM Credit,BOOK-036,6778462.803076265,-1,2031-01-23 10:15:23.562605,JPY,US,6.0830933403891025,0.026063829302941908,0.6555709335467235,0.3735904361022616,0.31013680598149496,0.4779099628933614,-0.22174699543112264,0.14150512705967744,0.025551323333402542,0.00564,0.0,0.00564,0.0,-0.03430864643979454,4.1453999229743046e-07,0.0,0.0021070500596167556,0.0,-0.00607526014879788,2.2506107448587577e-06,0.0,-169.46157007690664,-122.01233045537276,-291.5121747236576
INS-000148,FX,Credit,Commodities,BOOK-005,11110625.991005948,-1,2026-11-28 10:15:23.562605,CHF,LATAM,3.8207202385996384,0.172786614568306,0.9128107424540515,0.5806567736754322,1.159093010649244,0.495902761875423,-0.545588369439221,0.006372781537457515,0.08356586034105852,-0.0564,0.282,0.0,0.0,0.2154886214570196,0.00027481365473859933,0.2574126293720425,0.0,0.0,-0.014947626559978656,0.0,-0.0005947714872597292,-277.7656497751487,-199.99126783810704,-477.2992839468192
INS-000149,Commodities,Commod,Cash Equities,BOOK-035,2832349.547762588,1,2028-02-04 10:15:23.562605,AUD,US,1.711777719074007,0.05931436450715169,-0.09688300539170339,0.048524024952603204,0.18677049068019375,0.14154062623316063,-0.06275019081132417,-0.006909889182014103,0.014338335899470919,-0.0846,0.0,0.0,0.0,-0.144816395033661,0.00021226119853800287,-0.0,0.0,0.0,-0.0017191833098992922,-0.0,-0.0,-70.8087386940647,-50.98229185972658,-121.9373538709363
INS-000150,Rates,Credit,IG Credit,BOOK-015,8901144.437397012,1,2029-12-03 10:15:23.562605,AUD,LATAM,5.303061351119733,0.10890634590993027,0.16962684706492337,0.5486263759797518,0.4359232033580657,0.5299153516553152,-0.2834212332629909,0.24262620128058152,0.05249929585892249,0.00564,0.0,0.00564,0.0,0.029909266020315295,1.732133650428259e-06,0.0,0.0030942527605258003,0.0,-0.007764965294876462,3.858921206127393e-06,0.0,-222.52861093492533,-160.22059987314623,-382.72396666353075
INS-000151,Volatility,Macro,EM Rates,BOOK-054,8830440.399612885,-1,2026-03-28 10:15:23.562605,EUR,US,3.273631870568134,0.1190601225967957,0.7685955766261326,0.2788424750952125,0.8876651456495684,0.7487089136630743,-0.24032170275955025,0.12097614538656884,0.043003254335945124,0.0,0.141,0.0,0.0,-0.0,0.0,0.10837197630428469,0.0,0.0,-0.006584156239987678,0.0,0.0,-220.76100999032212,-158.94792719303192,-379.60714936328975
INS-000152,FX,Macro,HY Credit,BOOK-015,12423064.542055406,1,2028-05-29 10:15:23.562605,GBP,US,9.238808381849575,0.2840987628599208,1.8429835945127104,0.826583065596103,0.575509576685856,1.013190357454266,-0.24175995565460282,0.18034165594786733,0.07829791724975732,-0.0564,0.282,0.0,0.0,-0.521068792736316,0.00045185340035344684,0.5197213736525843,0.0,0.0,-0.006623560428893227,0.0,-0.0005572774396375882,-310.57661355138515,-223.61516175699728,-534.1998517119343
INS-000153,Volatility,Options,G10 FX,BOOK-093,3542611.450694409,-1,2031-08-06 10:15:23.562605,GBP,EMEA,3.957594894675019,0.021731505464146768,0.543123131218224,-0.042540051850846146,0.31926915913159315,0.04901475686033201,-0.14424816443280694,0.03096336441040276,0.025346753339510322,0.0,0.141,0.0,0.0,-0.0,0.0,0.07658036150176957,-0.0,0.0,-0.0039520045050084095,0.0,0.0,-88.56528626736022,-63.76700611249937,-152.25966402286284
INS-000154,FX,Options,Municipal,BOOK-061,11524077.642579082,-1,2029-11-28 10:15:23.562605,CNY,US,11.137355505572968,0.19421765924256215,0.7475077895214892,0.386464789393525,0.9413849824390311,0.3195722530472307,-0.24621382771746086,0.09422977509974235,0.08138753651162009,-0.0564,0.282,0.0,0.0,0.6281468505143154,0.00030889930267211026,0.21079719664505994,0.0,0.0,-0.006745584321026325,0.0,-0.0005792674895927317,-288.1019410644771,-207.43339756642345,-494.7034105362492
INS-000155,Equities,Credit,Commodities,BOOK-026,6101323.142127743,1,2035-01-29 10:15:23.562605,AUD,US,3.5985810250841412,0.201855957048714,1.5395360168999759,0.39156907269865815,0.667978724013311,0.5063289704557725,-0.2592570448975152,0.09648845546460914,0.04083087585247152,-0.141,0.423,0.0,0.0,-0.5073999245368639,0.002006549141042741,0.6512237351486898,0.0,0.0,-0.0071029327369182245,0.0,-0.001089785977989859,-152.53307855319358,-109.82381655829937,-262.219257470455
INS-000156,Credit,Options,Equity Derivatives,BOOK-093,6382476.350220363,1,2027-02-15 10:15:23.562605,CAD,US,8.098748944866694,0.0755124746423453,0.3630856515326748,0.5320404659434641,0.5912125014275771,0.5932015914005048,-0.03975857178911195,0.13662196124163364,0.03175784240063617,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.00458485294857086,-0.0010892759394277246,0.0,0.0,-159.56190875550908,-114.88457430396652,-274.44298748246644
INS-000157,Rates,Options,Prime Finance,BOOK-077,4444989.032600517,1,2033-04-30 10:15:23.562605,USD,EMEA,3.7694574371494802,0.16863065077403852,0.6983560754099187,0.3626341527596821,0.30106071312902893,0.14458283314880752,-0.08475459744238788,0.017721444369359914,0.01880468940298166,0.00564,0.0,0.00564,0.0,0.02125973994552307,2.682036774430928e-06,0.0,0.002045256621564607,0.0,-0.0023220437655448734,2.8185602840579554e-07,0.0,-111.12472581501294,-80.0098025868093,-191.11354248512788
INS-000158,Credit,Commod,Securitized Products,BOOK-044,4780369.9063326875,1,2032-01-24 10:15:23.562605,AUD,EMEA,6.704610235129475,0.02811146537656085,0.18075530589706845,-0.028883545582820885,0.5286158529338918,0.20242623703044357,-0.08151974105020877,0.15544215849204018,0.02932908321456551,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,-0.0,0.0040994159395023304,-0.0022334175630194185,0.0,0.0,-119.50924765831718,-86.04665831398836,-205.55403997392904
INS-000159,Credit,Flow,G10 FX,BOOK-015,8508805.868634805,-1,2032-07-31 10:15:23.562605,CHF,US,2.680654341182507,-0.005727983304122986,0.8402565886499961,0.2122607062445829,0.6226832776047492,0.5078778799110576,-0.3836068444608634,0.06811487122548504,0.02242825179869596,0.0,0.0,0.0,0.007755,-0.0,-0.0,0.0,0.0,0.004828908817824829,-0.0105097765605716,0.0,0.0,-212.72014671587016,-153.15850563542648,-365.8843332190394
INS-000160,Commodities,Options,Rates Exotics,BOOK-035,4719170.213046611,-1,2032-11-07 10:15:23.562605,GBP,US,8.630609901469807,0.11663417143496588,0.26992529810056015,-0.052322071169106435,0.34343241038234756,0.2933826861004885,-0.23727793301787764,0.035362071196883886,0.0258434197565804,-0.0846,0.0,0.0,0.0,0.7301495976643456,0.00041738471321374016,0.0,-0.0,0.0,-0.006500765288161031,0.0,-0.0,-117.97925532616527,-84.94506383483899,-202.20025294391485
INS-000161,Volatility,Options,Rates Macro,BOOK-059,9350710.83413229,1,2026-09-18 10:15:23.562605,JPY,APAC,6.650612007484619,0.21323839144921078,1.4410128210608406,1.0093764089680466,0.5406118716086075,0.4404022082161767,0.08173203862790719,0.18334067193245165,0.04165132026883786,0.0,0.141,0.0,0.0,0.0,0.0,0.2031828077695785,0.0,0.0,0.002239233935011156,0.0,0.0,-233.76777085330724,-168.31279501438118,-401.87514382598386
INS-000162,Credit,Options,Securitized Products,BOOK-077,5842584.882575616,1,2034-01-16 10:15:23.562605,JPY,EMEA,2.0997204765738893,0.22355296781410336,0.7612011104893893,0.5842796796379481,0.5174642291859877,0.41911899468712055,-0.26566970158100295,0.11580236913309747,0.026527153565614373,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.004012935097337334,-0.007278621961123368,0.0,0.0,-146.06462206439042,-105.16652788636108,-251.23441563761529
INS-000163,Equities,Commod,EM Rates,BOOK-027,4467415.485378381,1,2029-06-24 10:15:23.562605,GBP,LATAM,1.7876711362279565,0.007579264654558943,0.3294963471486416,0.38982545336396446,0.09947540727075738,0.22822733223271147,-0.10978272556203064,0.09100522439965515,0.042820936312193074,-0.141,0.423,0.0,0.0,-0.2520616302081418,7.534168029864315e-05,0.1393769548438754,0.0,0.0,-0.0030077459058090584,0.0,-0.0011429011742494887,-111.68538713445953,-80.41347873681084,-192.2156258520344
INS-000164,Equities,Commod,Municipal,BOOK-075,6180477.134100264,-1,2032-08-22 10:15:23.562605,CNY,LATAM,6.799845243084538,0.10773786422592538,1.2098824989833346,0.5080888982306796,0.39017519265351563,0.3773514963980041,-0.37368616131626287,0.12496929230454404,0.027628380484900853,-0.141,0.423,0.0,0.0,0.9587781792749197,0.001070968239337811,0.5117802970699505,0.0,0.0,-0.010237977022363365,0.0,-0.0007374081750242713,-154.5119283525066,-111.24858841380474,-264.2998627069245
INS-000165,Equities,Options,EM Rates,BOOK-029,8341767.979390765,-1,2029-02-09 10:15:23.562605,CNY,US,9.098478040597577,0.14776564116737045,1.1289375452259975,1.0931435200215747,0.6291790302329916,0.4320445601962678,-0.40190911200562596,0.003934600898834976,0.0668842641258271,-0.141,0.423,0.0,0.0,1.2828854037242583,0.0014688643560242457,0.4775405816305969,0.0,0.0,-0.01101120854809934,0.0,-0.0017851572289523756,-208.54419948476914,-150.15182362903374,-356.94692462986905
INS-000166,Commodities,Options,HY Credit,BOOK-025,6806616.845172452,1,2030-02-14 10:15:23.562605,USD,LATAM,7.204521701202047,0.2482899842540482,0.6959891208091705,0.5523437966970938,0.6528229613195291,0.5137020397426895,-0.01839579812933833,0.10213158584327599,0.034501337920782055,-0.0846,0.0,0.0,0.0,-0.6095025359216931,0.0008885255718518517,0.0,0.0,0.0,-0.0005039944692969405,0.0,-0.0,-170.16542112931128,-122.51910321310412,-293.29364234723454
INS-000167,FX,Options,EM Rates,BOOK-045,7585525.295831996,-1,2033-02-18 10:15:23.562605,CNY,APAC,7.4892697056242525,0.2260992166326311,1.5844270806344873,0.10000079200062412,0.7172444234093394,0.5135543021144223,-0.33504439831893185,0.11112495147057631,0.04447978834981552,-0.0564,0.282,0.0,0.0,0.42239481139720786,0.00035960628206986714,0.4468084367389254,0.0,0.0,-0.009179298584080325,0.0,-0.0003165803566414003,-189.63813239579991,-136.53945532497593,-325.31752074529834
INS-000168,FX,Macro,Prime Finance,BOOK-017,9240518.65459021,1,2035-06-18 10:15:23.562605,JPY,LATAM,3.510099152624434,0.13252162052687422,0.7030240577781206,0.6364498241023898,0.7526432003170638,0.39800741441807364,-0.3106530560966153,0.03779311058116568,0.0711798524395756,-0.0564,0.282,0.0,0.0,-0.19796959220801807,0.00021077298701558292,0.19825278429343,0.0,0.0,-0.008511042632783981,0.0,-0.0005066153393937304,-231.01296636475527,-166.32933578262376,-397.3508258402788
INS-000169,Equities,Options,HY Credit,BOOK-041,10206053.629042372,-1,2034-11-24 10:15:23.562605,AUD,EMEA,7.3920801698946565,0.380448467219269,2.3330694345886056,0.2991687839869115,1.3974753832946039,0.6472573503667646,-0.0701634324316652,0.279436125507881,0.04544592668145045,-0.141,0.423,0.0,0.0,1.0422833039551465,0.0037818479883931426,0.9868883708309801,0.0,0.0,-0.0019222858200456218,0.0,-0.0012129628037651327,-255.15134072605932,-183.70896532276268,-436.83048777467127
INS-000170,Rates,Flow,Cross-Asset Vol,BOOK-036,6724761.728526423,1,2033-05-24 10:15:23.562605,AUD,US,-0.2328939109451327,0.08812427447283291,0.11007566353996999,0.2753775505736429,0.1705948586505007,0.4227228199143842,-0.15338371080573987,0.10745083045463576,0.0522059578038982,0.00564,0.0,0.00564,0.0,-0.0013135216577305484,1.401598960635513e-06,0.0,0.0015531293852353459,0.0,-0.004202293446732599,1.708983968214891e-06,0.0,-168.11904321316058,-121.0457111134756,-289.1687139017725
INS-000171,Rates,Macro,Cross-Asset Vol,BOOK-029,4889444.961059604,-1,2031-07-14 10:15:23.562605,CHF,LATAM,2.293334746028945,0.12171836537143976,0.5414623665715159,0.23791076434013614,0.49104379604969683,0.3555174589085935,-0.08378142786135398,0.10927026811354053,0.037932354262450924,0.00564,0.0,0.00564,0.0,-0.01293440796760325,1.935906257559675e-06,0.0,0.001341816710878368,0.0,-0.002295381585242575,1.7379217602922394e-06,0.0,-122.2361240264901,-88.01000929907286,-210.2600176245769
INS-000172,Rates,Macro,Municipal,BOOK-078,7690236.19730629,-1,2031-06-05 10:15:23.562605,CAD,APAC,7.767423585164349,0.1484421230163098,1.3796425144367017,0.16809900377929923,0.9249123240766655,0.6081688159916762,-0.09739427753423634,0.08067084103945922,0.03560540788534062,0.00564,0.0,0.00564,0.0,-0.04380826902032693,2.360942278149804e-06,0.0,0.0009480783813152477,0.0,-0.0026683363708009953,1.283053592564391e-06,0.0,-192.25590493265724,-138.4242515515132,-330.7256813671844
INS-000173,Commodities,Options,XVA,BOOK-034,8676623.96526018,1,2035-10-07 10:15:23.562605,CAD,US,1.027308595851685,0.1275189801148345,0.1471828258160507,0.8400414414515449,0.17582436875945692,0.8210086297589939,0.10032601123828441,0.17666174961946787,0.07096164094030577,-0.0846,0.0,0.0,0.0,-0.08691030720905255,0.00045633687185934443,0.0,0.0,0.0,0.0027486578421447782,0.0,-0.0,-216.9155991315045,-156.1792313746832,-373.1785358186828
INS-000174,Commodities,Macro,HY Credit,BOOK-070,3848186.735070124,-1,2028-03-30 10:15:23.562605,AUD,US,6.187386462428714,0.06612740368996077,0.7039411748910509,0.3070711492513589,0.3231263650860586,0.2831320908495004,-0.20723314200535364,0.06224584217708619,0.019019048047304376,-0.0846,0.0,0.0,0.0,0.5234528947214692,0.0002366422042968198,0.0,0.0,0.0,-0.0056776203289137985,0.0,-0.0,-96.20466837675309,-69.26736123126223,-164.95401769141847
INS-000175,Commodities,Credit,G10 FX,BOOK-073,5273479.257481038,-1,2035-08-26 10:15:23.562605,JPY,US,6.4363612902503755,0.09506223191868371,-0.1386053909536249,0.12497189048225078,0.33772620765711614,0.14587304745270868,-0.21056800064930625,0.03363902374764287,0.033500903776432264,-0.0846,0.0,0.0,0.0,0.5445161651551818,0.0003401878018995631,-0.0,0.0,0.0,-0.005768986319159075,0.0,-0.0,-131.83698143702594,-94.92262663465866,-226.22052070504668
INS-000176,Equities,Options,Volatility Trading,BOOK-067,5702032.760092648,1,2032-08-17 10:15:23.562605,CAD,EMEA,2.14837151869709,0.06054150355622231,0.7760437579354778,0.40341838352758663,0.3327049025080844,0.2817180873714237,-0.14532104268233223,0.12060460737762485,0.02187829562294982,-0.141,0.423,0.0,0.0,-0.3029203841362897,0.0006018128161006277,0.32826650960670706,0.0,0.0,-0.003981398429652938,0.0,-0.0005839370156632192,-142.55081900231622,-102.63658968166766,-245.16602608114266
INS-000177,Commodities,Flow,Securitized Products,BOOK-027,6980444.528199059,1,2032-04-20 10:15:23.562605,CNY,EMEA,7.204104436233447,0.10712343174825328,0.9918749658167553,0.7146553654826419,0.5963248496649833,0.1729471896469833,-0.3598329850643595,0.14753514825704991,0.0181534222128822,-0.0846,0.0,0.0,0.0,-0.6094672353053495,0.0003833497703856642,0.0,0.0,0.0,-0.009858437946968753,0.0,-0.0,-174.51111320497645,-125.64800150758303,-300.77805703604145
INS-000178,Rates,Credit,Securitized Products,BOOK-083,5597415.2409330355,1,2032-01-23 10:15:23.562605,CNY,EMEA,5.4486815821084695,0.19216746230775567,0.7628013492806713,0.09948565130924475,0.2939026252617858,0.2662541687951385,-0.20451347540968143,0.10057696054964749,0.031581703122371865,0.00564,0.0,0.00564,0.0,0.030730564123091768,3.0563850545123925e-06,0.0,0.0005610990733841404,0.0,-0.0056031089153337375,1.5996564421500333e-06,0.0,-139.9353810233259,-100.75347433679462,-240.6631621497979
INS-000179,Volatility,Options,HY Credit,BOOK-024,9267601.812742248,-1,2034-04-01 10:15:23.562605,EUR,LATAM,6.771754447287214,0.12376278817628669,0.82573836720124,0.03336122011110726,0.5816636568519968,0.5384730030030864,-0.17941925872841524,0.14408280717771693,0.06318433065975011,0.0,0.141,0.0,0.0,-0.0,0.0,0.11642910977537484,0.0,0.0,-0.004915596129545623,0.0,0.0,-231.69004531855623,-166.81683262936045,-398.39536443427085
INS-000180,Credit,Credit,Cash Equities,BOOK-028,3487166.9963539564,1,2032-12-19 10:15:23.562605,JPY,LATAM,3.4382528504149086,0.07471179011921839,0.3595455113984268,0.36552060202568903,0.02867087180261507,0.09226561805060869,-0.11471922633957636,0.10266738791706322,0.01340543619824195,0.0,0.0,0.0,0.007755,0.0,0.0,0.0,0.0,0.00022234261082927986,-0.0031429925024541467,0.0,0.0,-87.1791749088489,-62.769005934371215,-149.95110149311174
INS-000181,Volatility,Credit,Commodities,BOOK-088,3550703.2570139384,1,2027-02-19 10:15:23.562605,CHF,APAC,2.437561422933488,0.10623620663511835,0.3002039985988075,0.4131531358381666,0.3412161169793643,0.26953114863531047,-0.0011772931249223067,0.026060412767279585,0.02087592570611811,0.0,0.141,0.0,0.0,0.0,0.0,0.04232876380243185,0.0,0.0,-3.225460616225498e-05,0.0,0.0,-88.76758142534845,-63.91265862625088,-152.63794354240306
INS-000182,Rates,Macro,Municipal,BOOK-034,6665277.971221344,-1,2033-12-08 10:15:23.562605,CHF,APAC,5.156337510916474,0.11096247549355466,-0.12314664642658406,0.29145534156529845,0.40778610255062864,0.34881284108656874,-0.32629114948119714,0.031993765084821185,0.01606469333344212,0.00564,0.0,0.00564,0.0,-0.029081743561568913,1.7648359802298882e-06,-0.0,0.0016438081264282833,0.0,-0.008939483547430058,5.08854434921064e-07,0.0,-166.6319492805336,-119.97500348198417,-286.64332790781
